NrSiblings,MathScore,ReadingScore,WritingScore,Gender_male,EthnicGroup_group A,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_completed,TestPrep_none,ParentMaritalStatus_divorced,ParentMaritalStatus_married,ParentMaritalStatus_single,ParentMaritalStatus_widowed,TransportMeans_private,TransportMeans_school_bus
4,50,58,51,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
1,62,72,68,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2,99,91,94,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
6,58,61,61,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
2,47,43,39,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True
3,95,96,95,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
1,77,78,76,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True
1,63,81,82,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
3,92,93,100,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
3,45,66,61,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True
5,70,78,76,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
2,67,77,78,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
2,44,58,63,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
1,60,65,72,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
3,89,100,100,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True
4,55,64,56,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
3,68,88,83,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
1,13,27,29,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
4,80,87,91,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1,74,69,68,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True
4,42,40,37,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
3,63,65,63,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True
3,85,82,87,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False
1,89,81,85,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
4,63,55,56,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
2,31,32,36,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
2,54,69,59,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False
2,82,92,89,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
2,59,69,70,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
3,94,90,86,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True
2,49,64,56,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
2,96,98,98,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
1,42,53,45,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True
1,64,79,76,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True
0,76,87,75,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
1,84,78,78,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False
2,68,68,80,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
1,79,94,91,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,60,69,73,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
4,66,54,53,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
2,64,69,67,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
2,67,83,79,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True
2,38,51,50,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,67,75,74,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,45,55,57,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
4,60,77,78,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
4,39,57,51,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3,60,71,62,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
4,78,92,85,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
1,91,92,100,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False
0,50,57,55,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
1,66,56,54,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
2,99,88,98,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False
4,45,56,59,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2,63,75,78,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1,61,67,59,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
6,57,71,69,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
5,60,75,80,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False
0,63,61,62,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
6,47,64,60,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
4,65,70,74,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
1,83,67,70,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
3,84,63,60,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
1,67,83,78,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
3,68,67,61,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True
1,51,67,71,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1,46,58,51,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
2,75,67,72,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
0,74,84,86,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False
1,100,92,95,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
2,60,63,65,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
2,72,84,80,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
2,22,28,26,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False
1,78,62,65,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True
4,63,54,60,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
3,57,52,51,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3,60,63,61,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
2,83,76,75,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False
3,75,76,73,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True
4,81,84,88,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False
1,71,68,70,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
2,67,61,60,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True
4,46,46,44,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False
2,75,71,78,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False
1,86,80,83,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True
3,46,48,47,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True
4,38,36,31,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
1,80,85,80,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
1,64,79,86,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,76,62,54,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True
2,41,54,47,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
3,45,51,54,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
1,40,36,37,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
3,78,75,71,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True
4,76,72,72,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
2,51,68,71,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
2,84,83,76,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
1,61,75,71,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1,48,53,48,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
1,77,80,76,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
1,85,90,93,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
1,76,65,63,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
1,71,85,83,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False
2,65,57,58,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
0,60,70,62,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
2,78,72,66,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True
0,52,62,52,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
4,82,97,93,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False
1,58,61,69,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True
2,74,74,67,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
2,48,64,62,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
4,41,75,65,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
2,77,80,76,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
7,81,81,82,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2,77,67,59,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True
1,78,85,81,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
2,74,87,92,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False
4,64,68,65,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
3,50,52,50,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False
1,35,48,44,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
1,91,76,79,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
3,36,47,40,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
3,60,72,79,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1,56,58,51,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
0,74,78,80,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
1,94,96,100,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False
4,69,60,55,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
0,54,64,62,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
2,51,61,60,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
5,65,87,76,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
5,89,85,95,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True
7,56,56,54,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
1,48,55,44,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
1,59,79,79,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
3,94,99,100,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
3,78,79,87,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
4,64,70,71,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
2,60,72,76,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
3,73,71,73,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
2,91,88,86,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,94,99,92,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True
2,82,89,93,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
2,38,45,45,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
3,59,67,67,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
0,55,57,61,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
0,66,72,67,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
4,74,74,70,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True
4,45,45,36,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False
2,49,78,74,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
1,32,46,43,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
3,48,50,46,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False
4,30,46,43,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
4,87,86,74,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
2,65,48,58,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True
3,77,73,65,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
3,62,56,56,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
1,76,77,75,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
3,52,69,67,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
1,32,34,26,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
2,51,60,61,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False
2,84,91,93,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
3,57,49,45,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False
2,53,42,42,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
1,73,73,70,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True
2,77,88,83,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
0,49,39,38,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1,81,93,86,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
1,95,93,96,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
4,52,74,79,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
1,66,63,60,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
1,36,33,36,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True
2,89,90,86,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2,83,81,81,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
2,79,81,74,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
2,73,74,68,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
1,89,81,75,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True
0,45,37,29,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True
3,92,85,93,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
5,60,81,77,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
0,45,48,45,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
1,62,63,60,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False
2,85,79,79,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
4,45,46,58,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1,45,58,53,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
3,99,97,97,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False
1,85,75,71,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True
2,71,69,76,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
4,37,36,34,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
4,65,84,71,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
4,53,56,60,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
4,68,75,74,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False
3,61,56,54,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
1,76,64,67,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
2,61,76,81,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
0,72,61,58,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
2,72,58,59,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True
3,66,62,66,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
2,60,56,53,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False
1,70,78,75,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
1,38,55,53,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1,56,52,46,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
4,34,50,45,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
1,63,60,52,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
4,82,87,87,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False
1,84,87,95,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
3,54,47,43,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True
3,66,79,73,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
3,63,59,64,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True
1,86,74,76,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False
0,50,54,43,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
1,74,80,80,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True
1,74,69,64,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
4,81,77,76,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True
3,80,91,95,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False
2,89,93,95,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False
5,67,81,85,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True
2,33,39,43,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
5,35,37,30,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True
1,54,65,65,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True
3,86,88,93,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False
1,74,89,85,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
2,68,64,70,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
1,40,48,45,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True
2,76,75,71,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
1,86,81,79,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
3,42,42,34,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
1,67,84,90,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True
1,42,46,36,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1,75,92,86,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2,71,48,50,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True
1,64,70,72,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False
4,83,84,88,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
1,61,55,55,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True
2,48,48,51,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
2,51,63,57,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
1,75,90,88,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False
2,73,84,84,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False
4,66,75,70,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
2,89,78,76,True,False,False,False,True,False,True,False,True,True,False,False,False,True,False
2,64,78,74,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
0,67,80,84,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True
1,59,59,58,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
2,86,85,86,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False
3,72,66,64,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False
5,48,51,50,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
2,60,78,74,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2,76,68,71,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True
1,49,60,54,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
3,42,63,58,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
3,90,78,77,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
0,65,62,67,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
4,63,66,69,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
2,47,44,40,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
3,40,50,51,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
1,40,37,33,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
5,48,60,55,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False
2,60,66,64,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True
1,64,50,47,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False
4,58,62,68,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
3,38,37,33,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
5,68,70,71,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
0,70,74,68,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
3,80,82,77,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True
0,63,59,69,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
2,47,53,53,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
4,69,81,74,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
2,58,55,57,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
2,80,77,75,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1,76,79,82,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
2,72,77,80,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
1,66,73,75,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False
2,75,85,87,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
1,87,87,79,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
1,29,53,52,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
4,76,71,79,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True
5,54,72,73,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
3,71,78,79,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
1,70,77,66,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
1,80,74,75,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True
5,60,63,65,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
2,49,46,45,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,64,60,72,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
3,52,63,59,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
2,53,53,57,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2,77,67,64,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
2,69,70,68,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
3,74,77,76,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
2,55,71,68,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
1,44,49,48,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True
3,61,60,58,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
3,63,87,89,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1,87,93,95,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
3,88,86,81,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True
1,89,80,88,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True
3,66,71,79,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
3,58,66,73,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False
3,73,76,66,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,59,69,63,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True
2,97,97,98,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False
1,85,89,88,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
2,56,60,56,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True
1,79,73,68,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0,57,72,68,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True
1,63,69,71,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True
7,84,92,91,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3,72,62,62,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
2,50,58,56,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
2,62,62,62,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True
2,71,65,64,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
1,65,64,56,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
2,58,64,58,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,81,83,76,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True
0,91,83,86,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,60,62,68,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
5,53,49,47,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
3,88,91,88,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False
4,93,97,100,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
7,59,75,69,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
5,72,70,77,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True
7,45,52,49,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
4,76,77,78,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False
1,78,69,67,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
0,97,85,86,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True
0,75,62,63,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
1,74,71,69,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
4,53,55,51,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
3,97,87,87,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
3,45,45,35,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True
5,40,38,33,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
2,74,66,69,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True
4,74,72,75,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
2,54,58,61,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
3,77,80,80,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
4,63,78,81,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
2,92,81,72,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1,54,57,53,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
0,62,59,54,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
2,66,83,81,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
2,41,40,35,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
2,68,61,64,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
3,39,49,40,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,75,85,94,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
7,78,85,89,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False
4,61,61,65,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,47,54,62,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
4,66,72,62,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
1,48,54,48,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True
0,44,40,42,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
1,81,84,86,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False
2,79,83,82,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
2,86,80,78,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False
2,71,86,75,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
4,74,76,81,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
2,39,43,36,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
7,61,67,73,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
3,80,86,82,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
2,52,58,55,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
3,54,54,55,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True
4,48,48,43,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True
1,90,92,96,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
2,61,57,60,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
3,77,92,95,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False
6,80,93,93,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
